slope angle, stability number, D, n (left intersection distance/height), radius/height, radius_x, radius_y, sector angle, Type, Compound
1, 0.20122103941643618, 1, 0.0, 5.65, 55.91531429345853, 8.107257703055497, 2.8885226103973722, Toe, True, 
2, 0.3815512255544494, 1, 0.0, 5.6, 55.4910991081977, 7.532457750573869, 2.9415716049135514, Toe, True, 
3, 0.46975986605591225, 1, 0.0, 4.4, 43.72868265960681, 4.878761405869595, 3.024093582362472, Toe, True, 
4, 0.6068637530514438, 1, 0.0, 5.15, 51.0793179271953, 6.569115624839098, 3.0254107970549553, Toe, True, 
5, 0.6921561232147628, 1, 0.0, 5.75, 56.81161228275258, 8.870778423238649, 3.006339525780876, Toe, True, 
6, 0.5827445661578711, 1, 0.0, 4.55, 44.85296319797924, 7.646024611569042, 3.013340924424153, Toe, True, 
7, 0.4487924744218541, 1, 0.0, 4.2, 40.58524626965262, 10.80915284523482, 2.8620359302516993, Toe, True, 
8, 0.49167183161857003, 1, 0.0, 3.6, 35.256815751156125, 7.277152127654697, 3.013753897331294, Toe, True, 
9, 0.4657818656813927, 1, 0.0, 3.2, 31.325727417054313, 6.534432017582839, 3.044457038722718, Toe, True, 
10, 0.3637106851906556, 1, 0.0, 2.9, 27.757031955109667, 8.399236694070524, 2.902980411252159, Toe, True, 
11, 0.3210693429136858, 1, 0.0, 2.65, 24.969398282372524, 8.87576190623949, 2.842493848460593, Toe, True, 
12, 0.2802736918810064, 1, 0.0, 2.55, 23.155351898707764, 10.680808885426739, 2.6827068039685344, Toe, True, 
13, 0.34086399781061316, 1, 0.0, 2.25, 21.60602109221585, 6.279319434677912, 3.024882500476731, Toe, True, 
14, 0.2770811181247236, 1, 0.0, 2.05, 19.103938568798185, 7.435693051732643, 2.8879218223423164, Toe, True, 
15, 0.26412772339125956, 1, 0.0, 1.95, 17.973289624294747, 7.563786094359013, 2.868516591010299, Toe, True, 
16, 0.24126520522235084, 1, 0.0, 1.9, 16.873218882181046, 8.734671405039174, 2.7305588495430873, Toe, True, 
17, 0.2607283323371985, 1, 0.0, 1.7, 15.874089826873034, 6.083853398000821, 3.003024969021137, Toe, True, 
18, 0.23669015301492796, 1, 0.0, 1.65, 14.891057113620588, 7.106786759069792, 2.8725659565167394, Toe, True, 
19, 0.22843219174491894, 1, 0.0, 1.6, 14.176998324827217, 7.4170559184791305, 2.8217206757627755, Toe, True, 
20, 0.22632628698604484, 1, 0.0, 1.55, 13.63662288606393, 7.368345558080012, 2.816810647995212, Toe, True, 
21, 0.19943445473597865, 1, 0.0, 1.55, 12.47321872014054, 9.201565886279116, 2.5575410573072572, Toe, True, 
22, 0.20200166071257825, 1, 0.0, 1.5, 12.122476204931738, 8.834340420250047, 2.5896152693885197, Toe, True, 
23, 0.1986591438676509, 1, 0.0, 1.35, 11.33494800704832, 7.33273166545124, 2.766274195955862, Toe, True, 
24, 0.18306905288714279, 1, 0.0, 1.35, 10.427121728654464, 8.574679729052388, 2.559151525586755, Toe, True, 
25, 0.19010186517537284, 1, 0.0, 1.3, 10.36915791374505, 7.840954288848927, 2.661001355752351, Toe, True, 
26, 0.17958889713254778, 1, 0.0, 1.15, 9.60779182453389, 6.3198367270381075, 2.88551038847809, Toe, True, 
27, 0.17540714628448442, 1, 0.0, 1.6, 9.509761326218763, 12.86718459952891, 2.027093771857923, Toe, True, 
28, 0.1798007467315545, 1, 0.0, 1.25, 9.041065849991854, 8.631867022615157, 2.4890146900652432, Toe, True, 
29, 0.18300057406653739, 1, 0.0, 1.1, 9.00963286585023, 6.3108252727033545, 2.872570713688436, Toe, True, 
30, 0.18087847978050114, 1, 0.0, 1.2, 8.607435383351213, 8.361342961596154, 2.507678881890523, Toe, True, 
31, 0.17663457906799246, 1, 0.0, 1.2, 8.108008147533187, 8.846479745047487, 2.4089412368551466, Toe, True, 
32, 0.17476362720329758, 1, 0.0, 1.5, 7.981999286205227, 12.699908952233447, 1.9509342691540912, Toe, True, 
33, 0.17278024396443944, 1, 0.0, 1.35, 7.3441170685527375, 11.327574518995334, 2.047505496067398, Toe, True, 
34, 0.17617711879025577, 1, 0.0, 1.3, 7.410604735951286, 10.680961447711361, 2.1249531651123585, Toe, True, 
35, 0.174883633342303, 1, 0.0, 1.3, 7.058666771273025, 10.916740512264916, 2.0741942887099816, Toe, True, 
36, 0.1714723791170374, 1, 0.0, 1.5, 6.590982466131207, 13.474381252256112, 1.7919774480317152, Toe, True, 
37, 0.1732745623506236, 1, 0.0, 1.3, 6.411472834992058, 11.308979444943692, 1.985687880053363, Toe, True, 
38, 0.17285075700553357, 1, 0.0, 1.3, 6.111969148317931, 11.473614649708686, 1.946659577186418, Toe, True, 
39, 0.1710415455259402, 1, 0.0, 1.65, 6.067216330716159, 15.344017922183589, 1.6175141633107823, Toe, True, 
40, 0.17116045045861883, 1, 0.0, 1.65, 5.795301432086127, 15.448769572728454, 1.5931356183904415, Toe, True, 
41, 0.17138206239227793, 1, 0.0, 1.65, 5.53350267557833, 15.544463584806246, 1.570091105538172, Toe, True, 
42, 0.1711266865174607, 1, 0.0, 1.35, 4.654888679215509, 12.672095777104563, 1.7235802643511398, Toe, True, 
43, 0.17492524689958325, 1, 0.0, 1.25, 5.204967054097209, 11.364784114349142, 1.8908747087098365, Toe, True, 
44, 0.17575546500889153, 1, 0.0, 1.4, 5.147434283476719, 13.019367123531332, 1.7299257945412414, Toe, True, 
45, 0.17418215391582031, 1, 0.0, 1.6, 4.881406443172109, 15.237187113655782, 1.547356680497094, Toe, True, 
