stability number, n (left intersection distance/height), radius/height, radius_x, radius_y, sector angle
0.1806582243351966, -5.91919191919192, 7.25, 4.889278279654137, 33.90944014001447, 2.31881101271522
0.18069291836951365, -6.333333333333334, 7.65, 4.980594829162819, 34.430469340532014, 2.349701082341543
0.18071395127426418, -6.333333333333334, 7.7, 4.890402818565368, 35.70044573217693, 2.319188930497581
0.1807432305787668, -6.747474747474749, 8.1, 4.976787624071449, 36.21843538620363, 2.348405080060034
0.18076077498164428, -6.747474747474749, 8.15, 4.891627011908419, 37.488102694816085, 2.319600409425696
0.18078565667033905, -7.1616161616161635, 8.55, 4.97356776616294, 38.003465014946826, 2.3473095640144717
0.180800500072053, -7.1616161616161635, 8.6, 4.892902026604743, 39.272931906175835, 2.320029049016761
0.18082176846146586, -7.575757575757576, 9.0, 4.9708202743570435, 39.78600349509128, 2.3463751624071536
0.1808344945982985, -7.575757575757576, 9.05, 4.894195009186717, 41.055351322155275, 2.320463810865414
0.18085276361883465, -7.989898989898991, 9.45, 4.968457007920383, 41.56641018301633, 2.3455717262304505
0.18086381132980844, -7.989898989898991, 9.5, 4.8954838858401155, 42.83570024586705, 2.320897274010792
0.18087956794112164, -8.404040404040405, 9.9, 4.966409478985696, 43.34497833803333, 2.344875850220771
0.1808892713473838, -8.404040404040405, 9.95, 4.896753941115671, 44.61425702810933, 2.321324487297484
0.18090290637198664, -8.818181818181818, 10.35, 4.964623815888942, 45.12194968269636, 2.3442691386131487
0.18091152280379924, -8.818181818181818, 10.4, 4.897995529627884, 46.39125218661915, 2.321742201832062
0.18092335323169104, -9.232323232323234, 10.8, 4.963057171510407, 46.8975252688786, 2.343736970265113
0.180931082959941, -9.232323232323234, 10.85, 4.899202523484251, 48.166878272065205, 2.3221483501891336
0.1809413683509166, -9.646464646464647, 11.25, 4.961675121249959, 48.67187370087904, 2.3432676051791463
0.1809483687368046, -9.646464646464647, 11.3, 4.900371245735718, 49.94129738576988, 2.3225416885936516
0.18095732346193472, -10.060606060606062, 11.7, 4.960449750666218, 50.445137437646885, 2.3428515285757814
0.1809637192420631, -10.060606060606062, 11.75, 4.901499729837636, 51.71464697710686, 2.3229215484185213
0.18097152174272482, -10.474747474747476, 12.15, 4.959358231409475, 52.21743767883673, 2.342480962929583
0.1809774125981888, -10.474747474747476, 12.2, 4.902587200795505, 53.4870443634764, 2.323287662019263
0.18098421247480523, -10.88888888888889, 12.6, 4.958381747921128, 53.98887819309576, 2.3421495005178006
0.18098967866514862, -10.88888888888889, 12.65, 4.90363370890225, 55.258590289937615, 2.323640039743178
0.18099560216481345, -11.303030303030305, 13.05, 4.957504679482127, 55.759548346796684, 2.3418518236064463
0.1810007087657447, -11.303030303030305, 13.1, 4.904639869653964, 57.02937175862872, 2.3239788825542154
0.1810058630737224, -11.717171717171718, 13.5, 4.956713970442534, 57.52952552172455, 2.341583489160584
0.18101066319562387, -11.717171717171718, 13.55, 4.90560667826235, 58.799464297110916, 2.3243045196861782
0.18101513982293937, -12.131313131313131, 13.95, 4.955998640714247, 59.298877061027525, 2.341340761608024
0.18101967707733962, -12.131313131313131, 14.0, 4.906535377021634, 60.56893379139746, 2.324617364034715
0.1810235545580027, -12.545454545454547, 14.4, 4.955349401916135, 61.067661847549324, 2.341120481771563
0.1810278649635869, -12.545454545454547, 14.45, 4.9074273604019165, 62.33783797818882, 2.3249178802152857
0.18103121101936742, -12.959595959595958, 14.85, 4.954758353883729, 62.83593159317138, 2.3409199632941085
0.18103532448638282, -12.959595959595958, 14.9, 4.9082841072412275, 64.10622766806642, 2.3252065617226703
0.1810381977771765, -13.373737373737374, 15.3, 4.95421874286857, 64.60373189912792, 2.340736910154932
0.1810421392719399, -13.373737373737374, 15.35, 4.909107132504722, 65.87414775462699, 2.325483914665401
0.18104459082087107, -13.787878787878787, 15.75, 4.953724767498094, 66.37110313343118, 2.3405693505055694
0.18104838128556022, -13.787878787878787, 15.8, 4.909897953232109, 67.64163805205115, 2.3257504462699785
0.18105045564677083, -14.202020202020202, 16.2, 4.953271422007831, 68.13808116121288, 2.3404155832352833
0.18105411273058555, -14.202020202020202, 16.25, 4.910658064803275, 69.40873399422146, 2.3260066568560336
0.1810558489519712, -14.616161616161616, 16.65, 4.952854368781333, 69.90469795598594, 2.3402741345410476
0.18105938759586332, -14.616161616161616, 16.7, 4.911388924722339, 71.17546722138984, 2.3262530343420136
0.18106082001726378, -15.030303030303031, 17.1, 4.952469834097396, 71.67098211389556, 2.340143722416392
0.18106425292420691, -15.030303030303031, 17.15, 4.912091941881352, 72.94186607495814, 2.326490050596663
0.1810654118427118, -15.444444444444446, 17.55, 4.95211452237727, 73.43695928847086, 2.3400232274503194
0.18106874985796556, -15.444444444444446, 17.6, 4.912768469813443, 74.70795601674482, 2.3267181591354253
0.18106966208523462, -15.85858585858586, 18.0, 4.95178554527212, 75.20265255986418, 2.339911668686226
0.18107291450536925, -15.85858585858586, 18.05, 4.913419802841245, 76.47375998585676, 2.3269377937938636
0.18107360383672683, -16.272727272727273, 18.45, 4.95148036272601, 76.96808274982058, 2.3398081835626665
0.18107677866196983, -16.272727272727273, 18.5, 4.914047174314842, 78.2392987037433, 2.327149368107027
0.18107726627298557, -16.686868686868685, 18.9, 4.951196733757257, 78.7332686914658, 2.339712011165626
0.18108037041423175, -16.686868686868685, 18.95, 4.9146517563444885, 80.00459093600696, 2.3273532751945734
0.18108067519743415, -17.1010101010101, 19.35, 4.950932675168531, 80.49822746130151, 2.3396224781817216
0.18108371464678233, -17.1010101010101, 19.4, 4.915234660588476, 81.76965371796084, 2.3275498880035723
0.18108385349868356, -17.515151515151516, 19.8, 4.950686426758816, 82.26297457944706, 2.339538987065633
0.18108683347052384, -17.515151515151516, 19.85, 4.915796939771251, 83.53450254966054, 2.3277395597994257
0.18108974658540203, -17.92929292929293, 20.3, 4.916339589691487, 85.29915156512584, 2.3279226248239153
0.18109247158899838, -18.343434343434346, 20.75, 4.916863551543317, 87.06361367965178, 2.328099399060626
0.18109502424000423, -18.757575757575758, 21.2, 4.917369714420916, 88.8279007184519, 2.328270181063821
0.18109741868395576, -19.17171717171717, 21.65, 4.917858917911213, 90.5920235293373, 2.3284352528187107
0.18109966764729407, -19.585858585858585, 22.1, 4.918331954707108, 92.3559920816955, 2.328594880609891
